id,teks,tanggal,sumber,sentimen,teks_clean,teks_processed,teks_visual
137c2298-2fc6-46cc-9c3d-dac15bfe9025,kenapa tidak di perbolehkan memakai aplikasi HTTP Cosume & HTTP Injektot kemarin bisa tetai sekarang malah tidak bisa lagi kita mau belanja lewat aplikasi ini bukan mau ngapa²in,2026-08-16 05:13:16,playstore,negatif,kenapa tidak di perbolehkan memakai aplikasi http cosume http injektot kemarin bisa tetai sekarang malah tidak bisa lagi kita mau belanja lewat aplikasi ini bukan mau ngapa²in,tidak pakai aplikasi http cosume http injektot kemarin teta sekarang malah tidak mau belanja lewat aplikasi bukan mau ngapa in,http cosume http injektot kemarin teta sekarang lewat bukan ngapa in
d4b6ef49-2b58-4946-af17-3a0e41334e2a,mantagg,2026-08-16 03:26:11,playstore,netral,mantagg,mantagg,mantagg
e6913fb9-c330-42a0-9513-313dccdac754,ok,2026-08-15 23:26:46,playstore,positif,ok,,
92dbdcc3-87b1-4083-8059-68b3ffe6cb25,promo gak bisa diambil,2026-08-15 11:48:18,playstore,negatif,promo gak bisa diambil,promo tidak ambil,promo ambil
d719fe5c-b6a3-4a80-a770-51d4d1ea3f1a,"Izin saran, aplikasi belanja digital Alfamart belum tidak bisa di edit pada sudah di check out dan tinggal melakukan pembayaran, tolong berikan fitur edit untuk menambahkan/mengurangi pesanan, supaya tidak mengulangi pesanan yang sama. Terimakasih banyak 🙏",2026-08-15 10:16:53,playstore,positif,izin saran aplikasi belanja digital alfamart belum tidak bisa di edit pada sudah di check out dan tinggal melakukan pembayaran tolong berikan fitur edit untuk menambahkanmengurangi pesanan supaya tidak mengulangi pesanan yang sama terimakasih banyak,izin saran aplikasi belanja digital alfamart belum tidak edit check out tinggal laku bayar ikan fitur edit menambahkanmengurangi pesan tidak ulang pesan sama terimakasih banyak,izin saran digital belum edit check out tinggal laku bayar ikan fitur edit menambahkanmengurangi ulang terimakasih banyak
5ac2f083-d1d8-4068-94f4-2b082a3aedb9,"pengiriman lelet, gak pula bisa di batalkan",2026-08-15 07:32:26,playstore,netral,pengiriman lelet gak pula bisa di batalkan,kirim lelet tidak batal,lelet batal
db746a15-fee8-4ed7-b65c-a9df0a941b34,mau liat E-receipt aja malah loading error monyet.,2026-08-15 07:17:08,playstore,negatif,mau liat ereceipt aja malah loading error monyet,mau liat ereceipt malah loading error monyet,liat ereceipt loading error monyet
0dbbfe64-ffb6-4878-95f3-e8c8cf78cde0,dua kali belanja di Alfa gift uang ga kembali barang ga keterima chat di pemesanan ga ada pergi ke Alfa terdekat kasir tidak bisa mengatasi heran perbaiki lagi sistem y kalo engga bintang gua ga bakalan naik wajib uninstal duit ga kembali barang ga ada buat kalian duit 30ribu ga ada harga y buat gua berharga makan aja duit gua bekal akhirat nanti jangan mau belanja di Alfa ganti indomaret aja,2026-08-15 07:11:50,playstore,netral,dua kali belanja di alfa gift uang ga kembali barang ga keterima chat di pemesanan ga ada pergi ke alfa terdekat kasir tidak bisa mengatasi heran perbaiki lagi sistem y kalo engga bintang gua ga bakalan naik wajib uninstal duit ga kembali barang ga ada buat kalian duit ribu ga ada harga y buat gua berharga makan aja duit gua bekal akhirat nanti jangan mau belanja di alfa ganti indomaret aja,kali belanja alfa gift uang tidak barang tidak terima chat mesan tidak pergi alfa dekat kasir tidak atas heran baik sistem y kalau tidak bintang tidak bakal naik wajib uninstal duit tidak barang tidak buat kalian duit ribu tidak harga y buat harga makan duit bekal akhirat jangan mau belanja alfa ganti indomaret,kali gift uang terima chat mesan pergi dekat kasir atas heran baik sistem y bintang bakal naik wajib uninstal duit buat kalian duit ribu harga y buat harga makan duit bekal akhirat jangan ganti indomaret
4624b3eb-9431-431f-933f-cbbb349f9e8e,gak bisa verifikasi. notif gagal memuat.,2026-08-15 07:11:03,playstore,negatif,gak bisa verifikasi notif gagal memuat,tidak verifikasi notif gagal muat,verifikasi notif gagal muat
d72f51fd-0bd5-44ac-b40e-bae30e93cd43,"beberapa bulan terakhir aplikasi tidak bisa digunakan. setiap kali membuka aplikasi selalu diminta mengatur cara belanja. setiap saya mengatur cara belanja di,selalu muncul notif alamat tidak dapat dijangkau, padahal sudah bertahun-tahun saya menggunakan fitur delivery dan tidak ada masalah. saya iseng mengecek toko terdekat pun yang muncul toko di daerah bandung, padahal saya tinggal di kalteng. mohon perbaikannya untuk aplikasi ini, karna sebelumnya aplikasi ini sangat membantu saya",2026-08-15 06:52:20,playstore,positif,beberapa bulan terakhir aplikasi tidak bisa digunakan setiap kali membuka aplikasi selalu diminta mengatur cara belanja setiap saya mengatur cara belanja diselalu muncul notif alamat tidak dapat dijangkau padahal sudah bertahuntahun saya menggunakan fitur delivery dan tidak ada masalah saya iseng mengecek toko terdekat pun yang muncul toko di daerah bandung padahal saya tinggal di kalteng mohon perbaikannya untuk aplikasi ini karna sebelumnya aplikasi ini sangat membantu saya,beberapa bulan akhir aplikasi tidak kali buka aplikasi selalu minta atur cara belanja atur cara belanja selalu muncul notif alamat tidak jangkau padahal bertahuntahun fitur delivery tidak masalah iseng ecek toko dekat muncul toko daerah bandung padahal tinggal kalteng mohon baik aplikasi belum aplikasi sangat bantu,beberapa bulan akhir kali buka selalu minta atur cara atur cara selalu muncul notif alamat jangkau bertahuntahun fitur delivery masalah iseng ecek dekat muncul daerah bandung tinggal kalteng mohon baik belum bantu
6d0bcaa3-7c52-410d-b339-fdf3f944efb4,bolak balik udh masukin kode otp tp ttp aja GK bisa . jelek aplikasi ny,2026-08-15 06:47:25,playstore,negatif,bolak balik udh masukin kode otp tp ttp aja gk bisa jelek aplikasi ny,bolak balik masukin kode otp tetap tidak jelek aplikasi,bolak balik masukin kode otp tetap jelek
dfb24a31-9dc5-4338-aafc-90d663d07643,"Order siang biar cepet malah di anter malem,KOCAK!! SLOW RESPON!! KURIRNYA MAGERAN",2026-08-15 06:38:43,playstore,netral,order siang biar cepet malah di anter malemkocak slow respon kurirnya mageran,order siang biar cepet malah anter malemkocak slow respons kurir mageran,order siang biar cepet anter malemkocak slow respons kurir mageran
11e2ada7-fa83-4aaa-a285-e24a3ab63420,kasih promo ga jelas arahnya anjir cara pakai kode vocer gajelas,2026-08-15 06:29:28,playstore,netral,kasih promo ga jelas arahnya anjir cara pakai kode vocer gajelas,kasih promo tidak jelas arah anjir cara pakai kode vocer tidak jelas,kasih promo jelas arah anjir cara kode vocer jelas
a9987070-a95c-40f3-ae71-062b63ad6d79,"aplikasi ga jelas,, pesanan dibatalkan dari sana uang refund 10 hari ga balik balik",2026-08-15 05:27:50,playstore,negatif,aplikasi ga jelas pesanan dibatalkan dari sana uang refund hari ga balik balik,aplikasi tidak jelas pesan batal sana uang refund hari tidak balik balik,jelas batal sana uang refund hari balik balik
ff30ab58-8593-4e1f-b9c6-d72ab6cfc8bf,"yahhhh...... udah gak bisa lagi delivery di wilayahku, padahal saya tengah kota loh. kita belanja di sebelah aja klo gitu",2026-08-15 04:36:55,playstore,negatif,yahhhh udah gak bisa lagi delivery di wilayahku padahal saya tengah kota loh kita belanja di sebelah aja klo gitu,yahhhh tidak delivery wilayah padahal tengah kota loh belanja belah kalau gitu,yahhhh delivery wilayah tengah kota loh belah gitu
ea5d5d7c-b209-4fb7-94af-461ae11ae2ea,"Aplikasi mudah dipahami, lancar dan selalu dikirim tepat waktu",2026-08-15 02:14:36,playstore,positif,aplikasi mudah dipahami lancar dan selalu dikirim tepat waktu,aplikasi mudah paham lancar selalu kirim tepat waktu,mudah paham lancar selalu tepat waktu
32b3e71e-7822-4433-a241-54ddb7b5e3ce,"saya sering belanja disini, tpi ada 1 hal yg gapernah ditingkatin pelayanannya. di keterangannya bisa dikirim 1 jam setelah pembayaran, tpi saya selalu menerima barang lebih dari 1 jam, bahkan pernah 6 jam kemudian baru dikirim barangnya, bilangnya krn keterbatasan kurir, saya gabisa percaya itu",2026-08-15 01:50:50,playstore,negatif,saya sering belanja disini tpi ada hal yg gapernah ditingkatin pelayanannya di keterangannya bisa dikirim jam setelah pembayaran tpi saya selalu menerima barang lebih dari jam bahkan pernah jam kemudian baru dikirim barangnya bilangnya krn keterbatasan kurir saya gabisa percaya itu,sering belanja sini gapernah ditingkatin layan terang kirim jam bayar selalu terima barang lebih jam bahkan pernah jam kemudian baru kirim barang bilang batas kurir tidak percaya,sering sini gapernah ditingkatin layan terang bayar selalu terima bahkan pernah kemudian baru bilang batas kurir percaya
c92c3b8d-6b3b-4f32-82a4-9be6a419f608,sip bagus,2026-08-15 01:38:33,playstore,positif,sip bagus,sip bagus,sip bagus
440ca291-2d3f-4270-9edb-d371e72a2f02,Pesanan dibatalkan alasan tdk sampe ke lokasi yg ada. Ngapain dibuat pesan antar lewat aplikasi. Kalau nggak bisa diantar juga. Setelah pesanan dibatalkan poin pun tidak kembali.,2026-08-15 00:29:26,playstore,negatif,pesanan dibatalkan alasan tdk sampe ke lokasi yg ada ngapain dibuat pesan antar lewat aplikasi kalau nggak bisa diantar juga setelah pesanan dibatalkan poin pun tidak kembali,pesan batal alas tidak lokasi ngapain buat pesan antar lewat aplikasi kalau tidak antar pesan batal poin tidak,batal alas lokasi ngapain buat lewat batal poin
1a4e2033-602c-4d06-a053-71602a012936,"gajelas. saya pesen udah 24 jam belum dikirim juga, chat adminnya gak dibaca.",2026-08-14 15:33:03,playstore,negatif,gajelas saya pesen udah jam belum dikirim juga chat adminnya gak dibaca,tidak jelas pesan jam belum kirim chat adminnya tidak baca,jelas belum chat adminnya baca
8c0d1c1d-7c3c-4de0-ae03-813d49531cfd,"voucher potongan harga di aplikasi hilang, padahal belum di pakai dan belum kadaluarsa ... baru kali ini dapat pengalaman gak enak",2026-08-14 13:43:40,playstore,netral,voucher potongan harga di aplikasi hilang padahal belum di pakai dan belum kadaluarsa baru kali ini dapat pengalaman gak enak,voucher potong harga aplikasi hilang padahal belum pakai belum kadaluarsa baru kali alam tidak enak,voucher potong harga hilang belum belum kadaluarsa baru kali alam enak
fd5db98c-c8d9-4dd6-8941-c206f9691cc6,udah langganan padahal tp makin kesini pengiriman nya sangat lambat pesen jam 9 dikirim jam 4 gajelas banget dahh mending pindah ke apk sebelah dah ah uninstall aja,2026-08-14 12:01:03,playstore,negatif,udah langganan padahal tp makin kesini pengiriman nya sangat lambat pesen jam dikirim jam gajelas banget dahh mending pindah ke apk sebelah dah ah uninstall aja,langgan padahal makin kesini kirim sangat lambat pesan jam kirim jam tidak jelas banget dahh mending pindah aplikasi belah dah ah uninstall,langgan makin kesini lambat jelas dahh mending pindah belah dah ah uninstall
df581e0c-15f7-4826-a2a6-34ff8994bf2d,pesanan tidak sesuai dan DIKORUPSI,2026-08-14 11:25:08,playstore,netral,pesanan tidak sesuai dan dikorupsi,pesan tidak sesuai korupsi,sesuai korupsi
63f3858d-61a9-41cc-bcf2-019179efdf47,"Pelayanan ok bang, ngga ada barang minta refound langsung gercep. thank you Alfagift",2026-08-14 11:24:39,playstore,positif,pelayanan ok bang ngga ada barang minta refound langsung gercep thank you alfagift,layan bang ngga barang minta refound langsung gercep thank you alfagift,layan bang ngga minta refound langsung gercep thank you
48e5f8c2-7106-4be9-b791-16779b48f810,"untuk CS alfagift lama bgt pesanan sudah dicancel tp saldo belum kembali, mending perbaiki dulu csnya sy beli vocer sehagra 25rb tp g bisa dipake pembodohan",2026-08-14 09:12:05,playstore,netral,untuk cs alfagift lama bgt pesanan sudah dicancel tp saldo belum kembali mending perbaiki dulu csnya sy beli vocer sehagra rb tp g bisa dipake pembodohan,customer service alfagift lama banget pesan dicancel saldo belum mending baik dulu csnya beli vocer sehagra rb g pakai bodoh,customer service lama dicancel saldo belum mending baik dulu csnya vocer sehagra rb g bodoh
cc6b17ad-79a9-4d58-b9f8-7fca40d9bf54,"apa²an ini? produk tidak tersedia di wilayah anda? padahal tadi pagi masih ada stock, sekarang malah semua produk tidak tersedia? apa maksudnya ini? ga becus!",2026-08-14 06:32:10,playstore,netral,apa²an ini produk tidak tersedia di wilayah anda padahal tadi pagi masih ada stock sekarang malah semua produk tidak tersedia apa maksudnya ini ga becus,apa an produk tidak sedia wilayah padahal tadi pagi stock sekarang malah semua produk tidak sedia apa maksud tidak becus,apa an produk sedia wilayah tadi pagi stock sekarang semua produk sedia apa maksud becus
a86e55a2-6cac-4472-b5ee-be2ad72c1c55,Aman sampai rumah,2026-08-14 05:55:25,playstore,netral,aman sampai rumah,aman rumah,aman rumah
ba59672a-bb52-4afc-8e44-9a4d6c621430,sangat menarik 👍,2026-08-14 05:22:41,playstore,netral,sangat menarik,sangat tarik,tarik
5d3b371e-e170-40f9-918b-348e3cb46582,"aplikasi nya eror, tolong diperbaiki",2026-08-14 03:26:55,playstore,netral,aplikasi nya eror tolong diperbaiki,aplikasi eror baik,eror baik
d0ad113b-13b0-47a8-8423-7b2712dc3c5d,pengiriman nya lama banget maksimal 1 jam dari pembayaran ini 2 jam belum nyampe juga,2026-08-14 03:10:01,playstore,netral,pengiriman nya lama banget maksimal jam dari pembayaran ini jam belum nyampe juga,kirim lama banget maksimal jam bayar jam belum nyampe,lama maksimal bayar belum nyampe
22d2a7c7-700f-431d-a620-55c4f64e0dec,"gak ada rokok, tapi kondom ada!",2026-08-14 02:54:08,playstore,positif,gak ada rokok tapi kondom ada,tidak rokok kondom,rokok kondom
cbdb904c-2b14-417c-b3d3-843233d0c40a,"pelayanan udah ada peningkatan bgt, makasih banyak",2026-08-14 02:44:06,playstore,positif,pelayanan udah ada peningkatan bgt makasih banyak,layan tingkat banget makasih banyak,layan tingkat makasih banyak
f911e295-4cf1-4363-9ed4-3a5f10a239c4,tempat belanja yang nyaman sekali,2026-08-13 17:40:27,playstore,positif,tempat belanja yang nyaman sekali,tempat belanja nyaman sekali,tempat nyaman sekali
900b5b97-8273-4d16-8b68-022b73ded108,"Kalau bisa dikembangkan yg bisa menampilkan posisi driver ketika mengantarkan orderan kita (spt s*pe food). Kadang udah nunggu diluar tapi driver gak datang2, ternyata ada pesan masuk kalau orderan agak terlambat krn antri pengiriman.",2026-08-13 13:49:23,playstore,negatif,kalau bisa dikembangkan yg bisa menampilkan posisi driver ketika mengantarkan orderan kita spt spe food kadang udah nunggu diluar tapi driver gak datang ternyata ada pesan masuk kalau orderan agak terlambat krn antri pengiriman,kalau kembang tampil posisi driver antar order spe food kadang nunggu luar driver tidak datang nyata pesan masuk kalau order lambat antri kirim,kembang tampil posisi driver order spe food kadang nunggu luar driver datang nyata masuk order lambat antri
cdb5b178-ef79-4bd3-b21e-66bb77b53dc5,"cukup kecewa karena untuk membuat alamat pengantaran, tidak bisa dilakukan secara manual. Harus memilih dari peta, padahal di peta alamat saya tidak tersedia. Saran kedepannya bisa ditambahkan membuat alamat secara manual bukan berarti menghilangkan fitur menyimpan alamat melalui peta.",2026-08-13 12:34:00,playstore,negatif,cukup kecewa karena untuk membuat alamat pengantaran tidak bisa dilakukan secara manual harus memilih dari peta padahal di peta alamat saya tidak tersedia saran kedepannya bisa ditambahkan membuat alamat secara manual bukan berarti menghilangkan fitur menyimpan alamat melalui peta,cukup kecewa buat alamat antar tidak laku manual pilih peta padahal peta alamat tidak sedia saran depan tambah buat alamat manual bukan arti hilang fitur simpan alamat lalu peta,cukup kecewa buat alamat laku manual pilih peta peta alamat sedia saran depan tambah buat alamat manual bukan arti hilang fitur simpan alamat lalu peta
9c662ce4-7f56-4df9-8147-d77927001074,apk selalu lemot dan susah buat masuk sistem lemot gajelas,2026-08-13 11:49:04,playstore,negatif,apk selalu lemot dan susah buat masuk sistem lemot gajelas,aplikasi selalu lot susah buat masuk sistem lot tidak jelas,selalu lot susah buat masuk sistem lot jelas
9630548e-aeb2-4f00-ad0e-2cdc4fda7b7c,"Aplikasi tidak jelas , isi ulang galon Grand kok kosong terus tiap hari!",2026-08-13 11:32:34,playstore,positif,aplikasi tidak jelas isi ulang galon grand kok kosong terus tiap hari,aplikasi tidak jelas isi ulang galon grand kosong terus tiap hari,jelas isi ulang galon grand kosong terus tiap hari
eeeb58d4-4c48-4503-92b8-f93f4450b318,sekarang gambar produk nya sering ga muncul jadi susah belanjanya,2026-08-13 11:15:49,playstore,netral,sekarang gambar produk nya sering ga muncul jadi susah belanjanya,sekarang gambar produk sering tidak muncul jadi susah belanja,sekarang gambar produk sering muncul susah
061bbb45-27d7-476f-941b-6ae064dd54e2,aplikasi bagus,2026-08-13 10:24:10,playstore,positif,aplikasi bagus,aplikasi bagus,bagus
12a602ca-b4d9-4f25-82fb-68718ef020ac,baik,2026-08-13 09:44:32,playstore,positif,baik,baik,baik
75f2587d-4bbb-4212-a64a-42de23ad8b27,"bintang 1 dulu... baru pertamakali pakai Alfa gift, pesan makanan kirain bisa langsung dikirim dari alfa terdekat, ternyata harus nunggu 3 hari, keburu laper 🤣🤣🤣😞",2026-08-13 09:26:17,playstore,netral,bintang dulu baru pertamakali pakai alfa gift pesan makanan kirain bisa langsung dikirim dari alfa terdekat ternyata harus nunggu hari keburu laper,bintang dulu baru pertamakali pakai alfa gift pesan makan kirain langsung kirim alfa dekat nyata nunggu hari keburu laper,bintang dulu baru pertamakali gift makan kirain langsung dekat nyata nunggu hari keburu laper
